id,Council,DataZ
6235,West Dunbartonshire,S01006235
6236,West Dunbartonshire,S01006236
6237,West Dunbartonshire,S01006237
6238,West Dunbartonshire,S01006238
6239,West Dunbartonshire,S01006239
6240,West Dunbartonshire,S01006240
6241,West Dunbartonshire,S01006241
6242,West Dunbartonshire,S01006242
6243,West Dunbartonshire,S01006243
6244,West Dunbartonshire,S01006244
6245,West Dunbartonshire,S01006245
6246,West Dunbartonshire,S01006246
6247,West Dunbartonshire,S01006247
6248,West Dunbartonshire,S01006248
6249,West Dunbartonshire,S01006249
6250,West Dunbartonshire,S01006250
6251,West Dunbartonshire,S01006251
6252,West Dunbartonshire,S01006252
6253,West Dunbartonshire,S01006253
6254,West Dunbartonshire,S01006254
6255,West Dunbartonshire,S01006255
6256,West Dunbartonshire,S01006256
6257,West Dunbartonshire,S01006257
6258,West Dunbartonshire,S01006258
6259,West Dunbartonshire,S01006259
6260,West Dunbartonshire,S01006260
6261,West Dunbartonshire,S01006261
6262,West Dunbartonshire,S01006262
6263,West Dunbartonshire,S01006263
6264,West Dunbartonshire,S01006264
6265,West Dunbartonshire,S01006265
6266,West Dunbartonshire,S01006266
6267,West Dunbartonshire,S01006267
6268,West Dunbartonshire,S01006268
6269,West Dunbartonshire,S01006269
6270,West Dunbartonshire,S01006270
6271,West Dunbartonshire,S01006271
6272,West Dunbartonshire,S01006272
6273,West Dunbartonshire,S01006273
6274,West Dunbartonshire,S01006274
6275,West Dunbartonshire,S01006275
6276,West Dunbartonshire,S01006276
6277,West Dunbartonshire,S01006277
6278,West Dunbartonshire,S01006278
6279,West Dunbartonshire,S01006279
6280,West Dunbartonshire,S01006280
6281,West Dunbartonshire,S01006281
6282,West Dunbartonshire,S01006282
6283,West Dunbartonshire,S01006283
6284,West Dunbartonshire,S01006284
6285,West Dunbartonshire,S01006285
6286,West Dunbartonshire,S01006286
6287,West Dunbartonshire,S01006287
6288,West Dunbartonshire,S01006288
6289,West Dunbartonshire,S01006289
6290,West Dunbartonshire,S01006290
6291,West Dunbartonshire,S01006291
6292,West Dunbartonshire,S01006292
6293,West Dunbartonshire,S01006293
6294,West Dunbartonshire,S01006294
6295,West Lothian,S01006295
6296,West Lothian,S01006296
6297,West Lothian,S01006297
6298,West Lothian,S01006298
6299,West Lothian,S01006299
6300,West Lothian,S01006300
6301,West Lothian,S01006301
6302,West Lothian,S01006302
6303,West Lothian,S01006303
6304,West Lothian,S01006304
6305,West Lothian,S01006305
6306,West Lothian,S01006306
6307,West Lothian,S01006307
6308,West Lothian,S01006308
6309,West Lothian,S01006309
6310,West Lothian,S01006310
6311,West Lothian,S01006311
6312,West Lothian,S01006312
6313,West Lothian,S01006313
6314,West Lothian,S01006314
6315,West Lothian,S01006315
6316,West Lothian,S01006316
6317,West Lothian,S01006317
6318,West Lothian,S01006318
6319,West Lothian,S01006319
6320,West Lothian,S01006320
6321,West Lothian,S01006321
6322,West Lothian,S01006322
6323,West Lothian,S01006323
6324,West Lothian,S01006324
6325,West Lothian,S01006325
6326,West Lothian,S01006326
6327,West Lothian,S01006327
6328,West Lothian,S01006328
6329,West Lothian,S01006329
6330,West Lothian,S01006330
6331,West Lothian,S01006331
6332,West Lothian,S01006332
6333,West Lothian,S01006333
6334,West Lothian,S01006334
6335,West Lothian,S01006335
6336,West Lothian,S01006336
6337,West Lothian,S01006337
6338,West Lothian,S01006338
6339,West Lothian,S01006339
6340,West Lothian,S01006340
6341,West Lothian,S01006341
6342,West Lothian,S01006342
6343,West Lothian,S01006343
6344,West Lothian,S01006344
6345,West Lothian,S01006345
6346,West Lothian,S01006346
6347,West Lothian,S01006347
6348,West Lothian,S01006348
6349,West Lothian,S01006349
6350,West Lothian,S01006350
6351,West Lothian,S01006351
6352,West Lothian,S01006352
6353,West Lothian,S01006353
6354,West Lothian,S01006354
6355,West Lothian,S01006355
6356,West Lothian,S01006356
6357,West Lothian,S01006357
6358,West Lothian,S01006358
6359,West Lothian,S01006359
6360,West Lothian,S01006360
6361,West Lothian,S01006361
6362,West Lothian,S01006362
6363,West Lothian,S01006363
6364,West Lothian,S01006364
6365,West Lothian,S01006365
6366,West Lothian,S01006366
6367,West Lothian,S01006367
6368,West Lothian,S01006368
6369,West Lothian,S01006369
6370,West Lothian,S01006370
6371,West Lothian,S01006371
6372,West Lothian,S01006372
6373,West Lothian,S01006373
6374,West Lothian,S01006374
6375,West Lothian,S01006375
6376,West Lothian,S01006376
6377,West Lothian,S01006377
6378,West Lothian,S01006378
6379,West Lothian,S01006379
6380,West Lothian,S01006380
6381,West Lothian,S01006381
6382,West Lothian,S01006382
6383,West Lothian,S01006383
6384,West Lothian,S01006384
6385,West Lothian,S01006385
6386,West Lothian,S01006386
6387,West Lothian,S01006387
6388,West Lothian,S01006388
6389,West Lothian,S01006389
6390,West Lothian,S01006390
6391,West Lothian,S01006391
6392,West Lothian,S01006392
6393,West Lothian,S01006393
6394,West Lothian,S01006394
6395,West Lothian,S01006395
6396,West Lothian,S01006396
6397,West Lothian,S01006397
6398,West Lothian,S01006398
6399,West Lothian,S01006399
6400,West Lothian,S01006400
6401,West Lothian,S01006401
6402,West Lothian,S01006402
6403,West Lothian,S01006403
6404,West Lothian,S01006404
6405,West Lothian,S01006405
6406,West Lothian,S01006406
6407,West Lothian,S01006407
6408,West Lothian,S01006408
6409,West Lothian,S01006409
6410,West Lothian,S01006410
6411,West Lothian,S01006411
6412,West Lothian,S01006412
6413,West Lothian,S01006413
6414,West Lothian,S01006414
6415,West Lothian,S01006415
6416,West Lothian,S01006416
6417,West Lothian,S01006417
6418,West Lothian,S01006418
6419,West Lothian,S01006419
6420,West Lothian,S01006420
6421,West Lothian,S01006421
6422,West Lothian,S01006422
6423,West Lothian,S01006423
6424,West Lothian,S01006424
6425,West Lothian,S01006425
6426,West Lothian,S01006426
6427,West Lothian,S01006427
6428,West Lothian,S01006428
6429,West Lothian,S01006429
6430,West Lothian,S01006430
6431,West Lothian,S01006431
6432,West Lothian,S01006432
6433,West Lothian,S01006433
6434,West Lothian,S01006434
6435,West Lothian,S01006435
6436,West Lothian,S01006436
6437,West Lothian,S01006437
6438,West Lothian,S01006438
6439,West Lothian,S01006439
6440,West Lothian,S01006440
6441,West Lothian,S01006441
6442,West Lothian,S01006442
6443,West Lothian,S01006443
6444,West Lothian,S01006444
6445,West Lothian,S01006445
6446,West Lothian,S01006446
6447,West Lothian,S01006447
6448,West Lothian,S01006448
6449,West Lothian,S01006449
6450,West Lothian,S01006450
6451,West Lothian,S01006451
6452,West Lothian,S01006452
6453,West Lothian,S01006453
